Date,IGV,IYR,IYT,SMH,VOX,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT
2023-02-14,58.44961166381836,84.22041320800781,57.18404006958008,124.80382537841797,91.17158508300781,38.79582214355469,40.3953742980957,34.80244445800781,97.8906478881836,70.08492279052734,67.07353210449219,30.712257385253906,125.83717346191406,73.9952392578125,67.40243530273438
2023-02-15,59.081565856933594,84.58872985839844,57.33067321777344,124.79889678955078,92.72505187988281,38.96480178833008,39.70873260498047,34.840370178222656,98.5001220703125,70.4123306274414,67.20191955566406,30.911474227905273,125.21174621582031,74.86109161376953,69.10858154296875
2023-02-16,57.61767578125,83.861328125,56.631160736083984,121.41007995605469,91.32598114013672,38.5235710144043,39.31827926635742,34.489593505859375,97.48114013671875,69.19066619873047,66.71583557128906,30.676036834716797,123.96097564697266,73.2266845703125,68.02546691894531
2023-02-17,56.94572830200195,83.474609375,56.455692291259766,119.75267791748047,91.04615783691406,38.162132263183594,37.918067932128906,34.49907684326172,98.11920166015625,68.32572937011719,67.5779800415039,31.006561279296875,125.06967163085938,73.24129486083984,68.2746810913086
2023-02-21,55.7938117980957,81.8172836303711,54.77062225341797,116.11229705810547,88.98130798339844,37.53313446044922,37.729583740234375,33.78804397583008,95.8717041015625,66.70333099365234,67.32118225097656,30.427001953125,123.44929504394531,70.79456329345703,64.91030883789062
2023-02-22,56.36177062988281,80.9793930053711,54.43890380859375,115.54503631591797,89.21287536621094,37.814781188964844,37.4782600402832,33.750125885009766,95.63361358642578,66.60559844970703,67.22026824951172,30.30927848815918,123.03235626220703,71.1545181274414,65.39913940429688
2023-02-23,56.857730865478516,81.47660064697266,55.143211364746094,119.63922119140625,88.7400894165039,37.857025146484375,38.04372787475586,33.778568267822266,96.08120727539062,67.70999908447266,67.13773345947266,30.150800704956055,123.36402130126953,71.09615325927734,64.92948150634766
2023-02-24,55.667823791503906,80.08628845214844,54.81388854980469,117.50334167480469,87.42784881591797,38.11050033569336,37.994361877441406,33.807010650634766,95.52883911132812,66.50297546386719,66.68831634521484,30.159862518310547,121.7720947265625,69.97737121582031,63.692996978759766
2023-02-27,55.72182083129883,80.25200653076172,55.998966217041016,118.03114318847656,87.60153198242188,38.237239837646484,38.10655975341797,33.79751968383789,96.37642669677734,66.85971069335938,66.61495208740234,29.95610809326172,121.40253448486328,70.84320831298828,63.750526428222656
2023-02-28,55.787811279296875,80.16913604736328,55.54224395751953,118.09033203125,87.56294250488281,38.410911560058594,37.55903244018555,33.863895416259766,96.15738677978516,66.71310424804688,66.06462860107422,29.430875778198242,120.50234985351562,70.79456329345703,63.692996978759766
2023-03-01,55.33784484863281,79.07344818115234,55.89320373535156,118.16925811767578,86.9646987915039,38.71133041381836,38.299537658691406,33.750125885009766,96.538330078125,66.22444152832031,65.57852172851562,28.946401596069336,120.3033676147461,69.9043960571289,62.609886169433594
2023-03-02,56.679744720458984,80.01261901855469,56.72010803222656,119.21500396728516,87.8523941040039,39.15256881713867,38.6361198425293,33.588958740234375,97.67161560058594,67.04053497314453,66.47735595703125,29.4942684173584,121.04246520996094,69.67091369628906,63.29042434692383
2023-03-03,57.727664947509766,81.32008361816406,56.97490692138672,120.83295440673828,89.51199340820312,39.71114730834961,39.16120910644531,34.1198616027832,98.72869873046875,68.4820785522461,66.53240203857422,29.996858596801758,122.39747619628906,71.16911315917969,64.22018432617188
2023-03-06,57.69567108154297,80.997802734375,56.525390625,119.75760650634766,89.51199340820312,39.06807327270508,39.17916488647461,34.14830017089844,98.54776763916016,68.80948638916016,66.7066650390625,30.141742706298828,122.34063720703125,70.64864349365234,62.830345153808594
